restaurantID,restaurantName,address,Average Cost for two,hasTableBooking,HasOnlineDelivery,isDeliveringNow,switchToOrderMenu,aggregateRating,votes
17334763,Exotic Thai Restaurant,2303 E 53rd St- Davenport- IA 52807,25,No,No,No,No,4.1,256
17335158,Front Street Brewery,208 E River Dr- Davenport- IA 52801,10,No,No,No,No,4.3,123
17334782,Granite City Food & Brewery,5270 Utica Ridge Rd- Davenport- IA 52807,25,No,No,No,No,4,199
17334846,Los Agaves,3852 N Brady St- Davenport- IA 52806,25,No,No,No,No,4.1,157
17334853,Machine Shed Restaurant,7250 Northwest Blvd- Davenport- IA 52806,25,No,No,No,No,4.1,100
17335168,Osaka,4901 Utica Ridge Rd- Davenport- IA 52807,40,No,No,No,No,4.2,141
17334958,Texas Roadhouse,4005 E 53rd Street- Davenport- IA 52807,25,No,No,No,No,4.2,197
17258496,Hickory Park,1404 S Duff Ave- Ames- IA 50010,25,No,No,No,No,4.5,1025
17259395,The Cafe,2616 Northridge Pkwy- Ames- IA 50010,25,No,No,No,No,4.9,570
17258350,Flying Mango,4345 Hickman Rd- Des Moines- IA 50310,40,No,No,No,No,4.5,674
17258136,Cool Basil,8801 University Ave- Clive- IA 50325,25,No,No,No,No,4.1,496
17258522,HuHot Mongolian Grill,4100 University Avenue- West Des Moines- IA 50266,25,No,No,No,No,4,411
17259958,Malo,900 Mulberry Street- Des Moines- IA 50309,25,No,No,No,No,3.2,113
17258036,Centro,1007 Locust St- Des Moines- IA 50309,40,No,No,No,No,4.5,1109
17259368,Fong's Pizza,223 4th Street- Des Moines- IA 50309,25,No,No,No,No,4.6,728
17257684,A Dong Restaurant,1511 High Street- Des Moines- IA 50309,10,No,No,No,No,4.4,659
17258154,Court Avenue Brewing Company,309 Court Ave- Des Moines- IA 50309,40,No,No,No,No,4.2,370
17259340,Django,210 10th Street- Des Moines- IA 50309,40,No,No,No,No,4.3,532
17259243,Miyabi 9,512 E Grand Ave- Des Moines- IA 50309,25,No,No,No,No,4.8,860
17259625,Zombie Burger + Drink Lab,300 E. Grand Ave.- Des Moines- IA 50309,10,No,No,No,No,4.2,943
17259169,Tursi's Latin King,2200 Hubbell Ave- Des Moines- IA 50317,70,No,No,No,No,4.1,476
17259166,Tsing Tsao South,4230 Fleur Dr- Des Moines- IA 50321,10,No,No,No,No,4.1,218
17259335,Bandit Burrito,5340 Merle Hay Road- Johnston- IA 50131,10,No,No,No,No,4,214
17259248,Jethro's BBQ,3100 Forest Ave- Des Moines- IA 50311,25,No,No,No,No,4.3,699
17258552,The Machine Shed Restaurant,11151 Hickman Road- Urbandale- IA 50322,25,No,No,No,No,3.8,308
17259550,Mi Patria,1410 22nd St.- West Des Moines- IA 50266,25,No,No,No,No,4,157
17259200,Waterfront Seafood Market,2900 University Ave- West Des Moines- IA 50266,40,No,No,No,No,4.2,530
16615894,The Giggling Goat,14 Beerburrum St- Dicky Beach- QLD,7,No,No,No,No,3.6,29
17342816,Burnt Toast Cafe,1220 Iowa St- Dubuque- IA 52001,10,No,No,No,No,3.4,33
17342498,Catfish Charlie's,1630 E 16th St- Dubuque- IA 52001,25,No,No,No,No,3.3,40
17342648,Salsa's Mexican Restaurant,1091 Main St- Dubuque- IA 52001,10,No,No,No,No,3.4,153
17342781,Tony Roma's,350 Bell St- Dubuque- IA 52001,25,No,No,No,No,3.3,65
17342799,Vinny Vanucchi's,180 Main Street- Dubuque- IA 52001,25,No,No,No,No,3.4,58
17342772,Champps Americana,3100 Dodge St.- Dubuque- IA 52003,25,No,No,No,No,3.5,100
17342771,Fiesta Cancun,2515 NW Arterial- Dubuque- IA 52002,10,No,No,No,No,3.6,156
17342548,Happy Joe's Pizza & Ice Cream,855 Century Dr- Dubuque- IA 52002,0,No,No,No,No,3.5,74
17342556,Houlihan's,1795 Greyhound Park Rd- Dubuque- IA 52001,25,No,No,No,No,3.6,117
17342811,Ichiban Hibachi Steakhouse & Sushi Bar,3187 University Ave- Dubuque- IA 52001,40,No,No,No,No,3.7,83
17342576,Kalmes Breaktime Bar & Grill,1097 Jackson St- Dubuque- IA 52001,25,No,No,No,No,3.6,48
17342770,L. May Eatery,1072 Main St- Dubuque- IA 52001,40,No,No,No,No,3.8,198
17342585,Los Aztecas,2700 Dodge St- Dubuque- IA 52003,10,No,No,No,No,3.5,126
17342494,Manna Java World Cafe,700 Locust St- Dubuque- IA 52001,10,No,No,No,No,3.5,119
17342594,Mario's Italian Restaurant,1298 Main St- Dubuque- IA 52001,25,No,No,No,No,3.6,140
17342625,Pepper Sprout Incorporated,378 Main St- Dubuque- IA 52001,40,No,No,No,No,3.6,159
17342652,Shot Tower Inn,290 Locust St- Dubuque- IA 52001,25,No,No,No,No,3.6,131
17342665,Sunshine Family Restaurant,401 Central Ave- Dubuque- IA 52001,10,No,No,No,No,3.5,60
17342810,Watershed Cafe,51 W 32nd Street- Dubuque- IA 52001,25,No,No,No,No,3.7,89
17342775,Woodfire Grille,301 Bell Street- Dubuque- IA 52001,70,No,No,No,No,3.6,72
16612028,The Belle General,12 Shelly Beach Rd- East Ballina- NSW,20,No,No,No,No,4.1,56
17536645,Jehova es Mi Pastor Tacos y Burritos,135 W. Main Street- Fernley- NV 89408,10,No,No,No,No,3.7,83
16613507,Flaxton Gardens,313 Flaxton Drive- Flaxton- QLD,30,No,No,No,No,3.5,37
16607969,Bespoke Harvest,16 Grant St- Forrest- VIC,20,No,No,No,No,3.7,29
17374405,Houndstooth Grill & Tavern,6323 Grand Hickory Dr Ste 200A- Braselton- GA 30517,25,No,No,No,No,4.4,239
17375060,Hawg Wild BBQ & Catfish House,515 Grant Street- Clarkesville- GA 30523,10,No,No,No,No,4.1,235
17375164,Bourbon Street Grille,90 Public Sq N- Dahlonega- GA 30533,25,No,No,No,No,3.8,88
17374552,Corkscrew Cafe,51 W Main St- Dahlonega- GA 30533,40,No,No,No,No,3.9,209
17375078,Smokin Gold BBQ,59 E Main St- Dahlonega- GA 30533,10,No,No,No,No,3.9,133
17375049,Hoka-Hoka Japanese Steak & Sushi,617 North Grove Street- Dahlonega- GA 30533,10,No,No,No,No,4.4,267
17375077,Shenanigan's Irish Pub,87 N. Chestatee St.- Dahlonega- GA 30533,25,No,No,No,No,4.1,171
17375141,Fish Tales Lakeside Grille,6330 Mitchell Street- Flowery Branch- GA 30542,25,No,No,No,No,3.8,107
17375198,Antebellum,5510 Church Street- Flowery Branch- GA 30542,40,No,No,No,No,4.3,164
17375180,Moonie's Texas Barbecue,5545 Atlanta Highway- Flowery Branch- GA 30542,10,No,No,No,No,4.1,182
17375072,Atlanta Highway Seafood Market,227 Atlanta Highway Suite 900- Gainesville- GA 30501,25,No,No,No,No,4.9,681
17375047,Eat at Thai,975 Dawsonville Hwy- Gainesville- GA 30501,10,No,No,No,No,4.6,357
17375074,Smoke House BBQ and Catering,3205 Atlanta Hwy- Atlanta Highway- Gainesville- GA- Gainesville- GA 30507,25,No,No,No,No,3.8,89
17374921,2 Dog,317 Spring St SE- Gainesville- GA 30501,25,No,No,No,No,4.2,350
17374819,Longstreet Cafe,1043 Riverside Terrace- Gainesville- GA 30501,10,No,No,No,No,4.3,298
17375089,Re-Cess,118 Bradford St NE- Gainesville- GA 30501,25,No,No,No,No,4.2,319
17375214,Bodensee,64 Munich Strasse- Helen- GA 30545,40,No,No,No,No,3.8,114
17374951,Hofer's Bakery & Cafe,8758 N Main St- Helen- GA 30545,10,No,No,No,No,3.9,136
17374978,Troll Tavern,8590 N Main St Ste B- Helen- GA 30545,25,No,No,No,No,2.2,108
17375104,The Nacoochee Village Tavern & Pizzeria,7275 S Main St.- Helen- GA 30545,10,No,No,No,No,4,161
16604358,Blue Bean Love Cafe,115 Main Rd- Hepburn Springs- Hepburn Springs- VIC,20,No,No,No,No,3.8,192
16604896,La Trattoria of Lavandula,350 Hepburn-Newstead Road- Hepburn Springs- VIC,7,No,No,No,No,3.8,93
16612550,5 Little Pigs,64 Owen St- Huskisson- NSW,20,No,No,No,No,4.1,40
16606299,Beach Box Cafe,6a Ramsay Blvd- Inverloch- VIC,7,No,No,No,No,3.7,100
16605794,Funkey Monkey,26 Myer street- Lakes Entrance- VIC,7,No,No,No,No,3.8,97
17557488,Burger Queen Drive In,109 S F St- Lakeview- OR 97630,10,No,No,No,No,3.6,41
17452342,Blue Orchid Thai Restaurant,129 N 10th St- Lincoln- NE 68508,25,No,No,No,No,4.5,799
16611498,Stillwater on Belmore,27 Belmore Rd-- Lorn- NSW,20,No,No,No,No,3.6,18
17842104,Mr.,23 Victoria St- Macedon- VIC,20,No,No,No,No,3.5,31
17501291,Emilio's Cuban Cafe,402 Ga. Highway 247- Bonaire- GA 31005,25,No,No,No,No,3.9,146
17500759,Ingleside Village Pizza,2395 Ingleside Ave- Macon- GA 31204,10,No,No,No,No,4.9,478
17500767,Jim Shaw's Seafood Grill & Bar,3040 Vineville Ave- Macon- GA 31204,25,No,No,No,No,4.6,467
17500819,Mandarin Chinese Restaurant,3086 Riverside Dr- Macon- GA 31210,25,No,No,No,No,4.5,302
17500911,Rookery,543 Cherry St- Macon- GA 31201,25,No,No,No,No,4.5,289
17501439,Dovetail,543 Cherry St- Macon- GA 31201,40,No,No,No,No,3.8,102
17501279,Bonefish Grill,5080 Riverside Dr- Macon- GA 31210,40,No,No,No,No,4.1,293
17500695,Downtown Grill,562 Mulberry St- Macon- GA 31201,70,No,No,No,No,4,195
17501298,Greek Corner Deli,587 Cherry St- Macon- GA 31201,10,No,No,No,No,4.3,244
17500847,Natalia's,201 North Macon St.- Macon- GA 31210,70,No,No,No,No,4.2,379
17500872,Papouli's Mediterranean Cafe & Market,121 Tom Hill Sr Blvd- Macon- GA 31210,10,No,No,No,No,4.2,223
17501315,Benson's Steak and Sushi,1289 S Houston Lake Rd- Warner Robins- GA 31088,25,No,No,No,No,3.7,243
17501201,My Fathers Place,2507 Moody Rd- Warner Robins- GA 31088,25,No,No,No,No,3.7,104
17501247,Sushi Thai Restaurant,2624 Watson Blvd Ste D- Warner Robins- GA 31093,10,No,No,No,No,3.7,153
17501281,The Mellow Mushroom,710 Lake Joy Road- Warner Robins- GA 31088,25,No,No,No,No,3.8,323
17501143,El Jalisciense Mexican Restaurant,1224 Russell Pkwy- Warner Robins- GA 31088,10,No,No,No,No,4.1,181
17501292,Greek Village,1801 Watson Blvd- Warner Robins- GA 31093,25,No,No,No,No,4,316
17501308,Martin's BBQ,102 S Armed Forces Boulevard- Warner Robins- GA 31088,25,No,No,No,No,4.2,288
17501301,Thai Pepper,1806 Russell Parkway- Warner Robins- GA 31088,10,No,No,No,No,4,232
17501268,Zen Japanese Steakhouse and Sushi Bar,4086 Watson Blvd- Warner Robins- GA 31093,40,No,No,No,No,4.1,314
16611701,Star Buffet,58 Hanbury St- Mayfield- NSW,20,No,No,No,No,2.9,11
17482142,Triangle Restaurant,21053 State Hwy M28- Mc Millan- MI 49853,10,No,No,No,No,2.4,17
16609169,Three Anchors,2 Flinders Pde- Middleton Beach- WA,30,No,No,No,No,3.8,176
17606621,HI Lite Bar & Lounge,109 N Broadway Ave- Miller- SD 57362,0,No,No,No,No,3.4,11
17687832,Vince's Restaurant & Pizzeria,619 4th Ave- Monroe- WI 53566,25,No,No,No,No,3.6,65
16613059,Poets Cafe,167 Main St- Montville- QLD,30,No,No,No,No,2.4,193
17534788,The Artesian Restaurant,Ojo Caliente Mineral Springs Resort And Spa 50 Los Banos Rd- Ojo Caliente- NM 87549,40,No,No,No,No,3.6,30
17061237,Ceviche Tapas Bar & Restaurant,125 West Church Street- Orlando- FL 32801,40,No,No,No,No,4.4,981
17057397,Ohana,1600 Seven Seas Drive- Lake Buena Vista- FL 32830,45,No,No,No,No,4.5,1151
17058534,Earl of Sandwich,1750 E Buena Vista Drive- Lake Buena Vista- FL 32830,35,No,No,No,No,4.7,1341
17060320,Raglan Road Irish Pub and Restaurant,1640 E Buena Vista Drive- Lake Buena Vista- FL 32830,50,No,No,No,No,4.3,782
17057925,Cafe Tu Tu Tango,8625 International Drive- Orlando- FL 32819,40,No,No,No,No,4.6,1293
17060869,Texas de Brazil,5259 International Drive- Orlando- FL 32819,100,No,No,No,No,4.6,2324
17057591,Bahama Breeze Island Grille,8849 International Drive- Orlando- FL 32819,45,No,No,No,No,4.3,910
17059541,Maggiano's Little Italy,9101 International Drive-Orlando- FL 32819,50,No,No,No,No,4.4,886
17064266,Hawkers Asian Street Fare,1103 N Mills Avenue- Orlando- FL 32803,35,No,No,No,No,4.6,1293
17064405,Tako Cheena by Pom Pom,932 North Mills Avenue- Orlando- FL 32803,10,No,No,No,No,4.4,570
17060516,Seasons 52 Fresh Grill,7700 West Sand Lake Road- Orlando- FL 32819,60,No,No,No,No,4.4,1685
17059012,Hollerbach's Willow Tree Cafe,205 East 1st Street- Sanford- FL 32771,40,No,No,No,No,4.8,1699
17061296,Pom Pom's Teahouse and Sandwicheria,67 North Bumby Avenue- Orlando- FL 32803,25,No,No,No,No,4.9,1457
17061205,Yellow Dog Eats,1236 Hempel Avenue-Gotha- FL 34786,35,No,No,No,No,4.9,1252
17064031,Tibby's New Orleans Kitchen,2203 Aloma Avenue- Winter Park- FL 32792,25,No,No,No,No,4.7,1412
17066603,The Coop,610 W Morse Boulevard- Winter Park- FL 32789,25,No,No,No,No,3.6,432
17057797,Bosphorous Turkish Cuisine,108 S Park Ave- Winter Park- FL 32789,40,No,No,No,No,4.2,568
17061253,Ethos Vegan Kitchen,601-B South New York Avenue- Winter Park- FL 32789,25,No,No,No,No,4.4,797
17059060,Hillstone,215 South Orlando Avenue- Winter Park- FL 32789,40,No,No,No,No,4.4,1158
17061231,The Ravenous Pig,565 W Fairbanks Avenue- Winter Park- FL 32789,40,No,No,No,No,4.4,1998
16613649,Vivo Bar and Grill,49 Williams Esplanade- Palm Cove- QLD,30,No,No,No,No,4.4,381
18255631,Pier 70,70 The Esplanade- Paynesville,120,No,No,No,No,2.6,16
16608483,DiVine,39 Church St- Penola- SA,20,No,No,No,No,3.4,19
17580453,Cactus Flower Cafe Navarre,8725 Ortega Park Dr- Navarre- FL 32566,25,No,No,No,No,4.2,635
17580142,McGuire's Irish Pub & Brewery,600 E Gregory Street- Pensacola- FL 32502,40,No,No,No,No,4.9,2238
17580160,New Yorker Deli & Pizzeria,3001 E Cervantes St- Pensacola- FL 32503,10,No,No,No,No,4.6,792
17580349,Tu-Do Vietnamese Restaurant,7130 N Davis Hwy- Pensacola- FL 32504,10,No,No,No,No,4.5,828
17580412,Carrabba's Italian Grill,311 N 9th Avenue- Pensacola- FL 32502,40,No,No,No,No,3.7,292
17580590,Jaco's Bayfront Bar and Grille,997 South Palafox- Pensacola- FL 32502,25,No,No,No,No,3.9,502
17580704,The Tin Cow,102 S Palafox Pl- Pensacola- FL,25,No,No,No,No,3.7,559
17579928,Cactus Flower Cafe,3425 N 12th Ave- Pensacola- FL 32503,25,No,No,No,No,4.2,1268
17579992,Dharma Blue,300 S Alcaniz Street- Pensacola- FL 32502,40,No,No,No,No,4.1,669
17580030,Global Grill,27 South Palafox Pl- Pensacola- FL 32501,40,No,No,No,No,4.4,900
17580074,Ichiban,5555 N Davis Hwy Ste I- Pensacola- FL 32503,25,No,No,No,No,4.3,765
17580020,The Fish House,600 S Barracks St- Pensacola- FL 32502,40,No,No,No,No,4,1270
17580350,Tuscan Oven,4801 N 9th Ave- Pensacola- FL 32503,25,No,No,No,No,4.1,502
17580408,Flounders Chowder House,800 Quietwater Beach Rd- Pensacola Beach- FL 32561,40,No,No,No,No,3.9,724
17579653,Hemingway's Island Grill,400 Quietwater Beach Rd- Pensacola Beach- FL 32561,40,No,No,No,No,3.5,479
17580476,Native Cafe,45 A Via De Luna Dr- Pensacola Beach- FL 32561,25,No,No,No,No,4.2,591
17580422,Peg Leg Pete's,1010 Fort Pickens Rd- Pensacola Beach- FL 32561,40,No,No,No,No,4.4,1408
17580539,The Grand Marlin,400 Pensacola Beach Boulevard- Pensacola Beach- FL 32561,40,No,No,No,No,4.3,905
17580511,Original Georgios Authentic Greek Food,13310 Merilla Street- Pensacola- FL 32507,10,No,No,No,No,4.7,816
17580021,Fisherman's Corner,13486 Perdido Key Dr- Pensacola- FL 32507,40,No,No,No,No,4.4,747
16604370,Mad Cowes Cafe,4/17 The Esplanade- Cowes- VIC,20,No,No,No,No,3.7,351
17582467,Rupes Burgers,302 NE Main St- Blackfoot- ID 83221,10,No,No,No,No,3.7,104
17582668,Texas Roadhouse,560 Bullock Street- Pocatello- ID 83202,45,No,No,No,No,3.5,83
17582498,Riverwalk Cafe,695 E Main St- Lava Hot Springs- ID 83246,10,No,No,No,No,3.6,91
17582499,Royal Hotel,11 E Main St- Lava Hot Springs- ID 83246,0,No,No,No,No,3.6,59
17582522,Buddy's Italian Restaurant,626 E Lewis St- Pocatello- ID 83201,40,No,No,No,No,3.7,222
17582524,Butterburrs,917 Yellowstone Avenue- Pocatello- ID 83201,30,No,No,No,No,3.6,121
17582527,Chang Garden,1000 Pocatello Creek Rd Ste W2- Pocatello- ID 83201,10,No,No,No,No,3.5,93
17582551,Fifth Street Bagelry,559 S 5TH Ave- Pocatello- ID 83201,10,No,No,No,No,3.8,136
17582558,Goody's Deli,905 S 5th Ave- Pocatello- ID 83201,10,No,No,No,No,3.8,160
17582560,Grecian Key Restaurant,314 N Main St- Pocatello- ID 83204,25,No,No,No,No,3.7,152
17582677,Outer Limits Fun Zone,1800 Garrett Way- Pocatello- ID 83201,10,No,No,No,No,3.5,57
17582670,Portneuf Valley Brewing,615 South 1st Avenue- ID 83201,25,No,No,No,No,3.7,191
17582625,Sandpiper Restaurant & Lounge,1400 Bench Rd- Pocatello- ID 83201,40,No,No,No,No,3.6,85
17582627,Senor Iguanas,961 Hiline Rd- Pocatello- ID 83201,0,No,No,No,No,3.6,108
17582700,Sushi Family,415 Yellowstone Ave- Pocatello- ID 83201,25,No,No,No,No,3.6,132
17582664,Taste of India Nepal,330 N Main Street- Pocatello- ID 83204,25,No,No,No,No,3.8,141
17582682,Thai Paradise,140 S. Main- Pocatello- ID 83204,25,No,No,No,No,3.7,162
17582669,The Bridge,815 S 1st Street- Pocatello- ID 83201,40,No,No,No,No,3.6,144
18491935,Nosh Mahal,303 E Alameda Road- ID 83201,25,No,No,No,No,0,1
17582546,El Herradero,123 Jefferson Ave- Pocatello- ID 83201,10,No,No,No,No,4.1,365
17629582,Barrett Junction Cafe,1020 Barrett Lake Rd- Dulzura- CA 91917,25,No,No,No,No,3.3,9
17211719,Blue Point Grill,258 Nassau St- Princeton- NJ 08542,70,No,No,No,No,4,542
17144717,Giovanni's Shrimp Truck,56-505 Kamehameha Hwy- Kahuku- HI 96731,25,No,No,No,No,4.5,691
17143970,Kona Brewing Company,75-5629 Kuakini Highway- Kailua Kona- HI 96740,35,No,No,No,No,4.7,764
17142698,Leonard's Bakery,933 Kapahulu Ave- Honolulu- HI 96816,10,No,No,No,No,4.7,707
17144991,Coconuts Fish Cafe,1279 S Kihei Road- Kihei- HI 96753,30,No,No,No,No,4.5,487
17142519,Kihei Caffe,1945 S Kihei Road- Kihei- HI 96753,10,No,No,No,No,4.5,695
17145408,Monkeypod Kitchen by Merriman,10 Wailea Gateway Place- Unit B-201 Kihei- Hawaii- HI 96753,40,No,No,No,No,4.2,485
17143336,Sansei Seafood Restaurant & Sushi Bar,1881 S Kihei Rd- Kihei- HI 96753,40,No,No,No,No,4.2,807
17145077,Star Noodle,286 Kupuohi St- Lahaina- HI 96761,10,No,No,No,No,4.6,723
17141447,Aloha Mixed Plate,1285 Front St- Lahaina- HI 96761,10,No,No,No,No,4.2,874
17142096,Gazebo,5315 Lower Honoapiilani Rd- Lahaina- HI 96761,25,No,No,No,No,4.4,552
17142297,Hula Grill,2435 Kaanapali Pkwy- Lahaina- HI 96761,40,No,No,No,No,4.3,1056
17142535,Kimo's,845 Front St- Lahaina- HI 96761,40,No,No,No,No,4.3,707
17142792,Mama's Fish House,799 Poho Pl- Paia- HI 96779,70,No,No,No,No,4.9,1343
17145495,Marukame Udon,2310 Kuhio Avenue- Honolulu- HI 96815,10,No,No,No,No,4.9,602
17143950,Yard House,226 Lewers St- Honolulu- HI 96815,40,No,No,No,No,4.6,1078
17142747,Lulu's Waikiki,2586 Kalakaua Ave- Honolulu- HI 96815,25,No,No,No,No,3.9,232
17141990,Duke's Waikiki,2335 Kalakaua Ave- Honolulu- HI 96815,70,No,No,No,No,4.4,1492
17144732,Eggs 'n Things,343 Saratoga Road- Honolulu- HI 96815,10,No,No,No,No,4,535
17143282,Roy's,226 Lewers St- Honolulu- HI 96815,70,No,No,No,No,4.2,531
17143705,Wailana Coffee House,1860 Ala Moana Blvd- Honolulu- HI 96815,25,No,No,No,No,4.2,694
17615915,The Lady & Sons,102 W Congress St- Savannah- GA 31401,40,No,No,No,No,3.3,1201
17616487,Green Truck Pub,2430 Habersham Street- Savannah- GA 31401,40,No,No,No,No,4.7,906
17615924,Leopold's Ice Cream,212 E Broughton Street- Savannah- GA 31401,10,No,No,No,No,4.6,880
17615979,Mrs. Wilkes' Dining Room,107 W Jones St- Savannah- GA 31401,40,No,No,No,No,4.5,1014
17616266,Zunzi's,108 E York Street- Savannah- GA 31401,25,No,No,No,No,4.5,796
17615976,Moon River Brewing Company,21 W Bay St- Savannah- GA 31401,25,No,No,No,No,3.7,747
17616025,Pirates' House Restaurant,20 E Broad St- Savannah- GA 31401,40,No,No,No,No,3.8,566
17615597,B. Matthew's Eatery,325 E Bay St- Savannah- GA 31401,25,No,No,No,No,4.1,683
17615740,Crystal Beer Parlor,301 W Jones St- Savannah- GA 31401,25,No,No,No,No,4.4,690
17616203,Goose Feathers Cafe and Bakery,39 Barnard St- Savannah- GA 31401,10,No,No,No,No,4.2,680
17616590,Henry's,28 Drayton St- Savannah- GA 31401,10,No,No,No,No,4.1,287
17615855,Huey's On The River,115 E River St- Savannah- GA 31401,40,No,No,No,No,4.1,802
17616348,J. Christopher's,122 E. Liberty- Savannah- GA 31401,25,No,No,No,No,4.3,710
17616368,Lulu's Chocolate Bar,42 MLK Jr. Blvd- Savannah- GA 31401,10,No,No,No,No,4.3,456
17616400,Rocks on the River,102 West Bay St.- Savannah- GA 31401,70,No,No,No,No,4,687
17616076,SOHO South Cafe,12 W Liberty St- Savannah- GA 31401,25,No,No,No,No,4.3,719
17616205,The Olde Pink House,23 Abercorn St- Savannah- GA 31401,70,No,No,No,No,4.4,1803
17616222,Vic's On The River,26 E Bay St- Savannah- GA 31401,70,No,No,No,No,4.1,558
17616295,The Crab Shack,40 Estill Hammock Rd- Tybee Island- GA 31328,40,No,No,No,No,3.8,883
17616465,Tybee Island Social Club,1311 Butler Ave- Tybee Island- GA 31328,10,No,No,No,No,3.9,309
18483372,Sky On 57,10 Bayfront Avenue- 57 Marina Bay Sands 018956,300,No,No,No,No,3.4,34
18484349,Cut By Wolfgang Puck,2 Bayfront Avenue- B1-71 Marina Bay Sands 018972,270,No,No,No,No,4,33
18496057,Restaurant Andre,41 Bukit Pasoh Road 089855,500,No,No,No,No,3.8,33
18483389,Potato Head Folk,36 Keong Saik Road 089143,80,No,No,No,No,3.1,34
18483222,Jaan,2 Stamford Road- Level 70 Equinox Complex 178882,430,No,No,No,No,3.8,35
18483085,Rhubarb Le Restaurant,3 Duxton Hill- Duxton 089589,315,No,No,No,No,3.9,33
18484423,Al'frank Cookies,12 Haji Lane 189205,20,No,No,No,No,4.2,29
18483714,Fratini La Trattoria,10 Greenwood Avenue- Hillcrest Park 289201,100,No,No,No,No,4.1,35
18485469,Boufe Boutique Cafe,308 Tanglin Road-Phoenix Park #01-01 247974,50,No,No,No,No,3.2,29
18479690,The Refinery Singapore,115 King George Avenue- #01-02 Ann Chuan Industrial Building 208561,80,No,No,No,No,3.2,30
18483224,Chye Seng Huat Hardware,150 Tyrwhitt Road 207563,40,No,No,No,No,3.7,33
18493989,Makansutra Gluttons Bay,803 Raffles Avenue- #01-15 Esplanade Mall 039802,30,No,No,No,No,3,25
18484464,Colony,7 Raffles Avenue- Ritz-carlton Millenia Singapore 039799,220,No,No,No,No,3.8,30
18483051,Summer Pavilion,The Ritz-Carlton- 7 Raffles Avenue- Millenia Singapore- 039799,300,No,No,No,No,3.9,34
18482983,The Lokal,136 Neil Road 088865,60,No,No,No,No,3.1,33
18479742,I Am,674 North Bridge Road- #01-01 Haji Lane 188804,60,No,No,No,No,3.2,32
18482938,Super Loco,The Quayside60 Roberston Quay #01-13 238252,95,No,No,No,No,3.2,30
18483082,Artistry,17 Jalan Pinang 199149,50,No,No,No,No,3.8,28
18483446,Bitters & Love,118 Telok Ayer Street 068587,40,No,No,No,No,3.9,35
18483252,Artichoke Cafe,161 Middle Road- Sculpture Square 188978,75,No,No,No,No,3.2,33
17621616,Archie's Waeside,224 4th Ave NE- Le Mars- IA 51031,40,No,No,No,No,3.7,100
17621696,Bob Roe's Pizza,2320 Transit Ave- Sioux City- IA 51106,10,No,No,No,No,3.6,92
17621744,Da Kao Restaurant,800 W 7th St- Sioux City- IA 51103,10,No,No,No,No,3.8,182
17621759,Famous Dave's,201 Pierce St- Sioux City- IA 51101,10,No,No,No,No,3.6,76
17621763,Fuji Bay Japanese Restaurant,513 6th St- Sioux City- IA 51101,40,No,No,No,No,3.7,129
17621780,HuHot Mongolian Grill,4229 S Lakeport St- Sioux City- IA 51106,25,No,No,No,No,3.6,94
17621781,Hunan Palace,3523 Singing Hills Blvd- Sioux City- IA 51106,25,No,No,No,No,3.8,129
